metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags
iterations,1652019746,1.000000,,,,,,,,,default,,,,,,
data_sent,1652019746,98.000000,,,,,,,,,default,,,,,,
data_received,1652019746,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019746,1251.021300,,,,,,,,,default,,,,,,
iterations,1652019746,1.000000,,,,,,,,,default,,,,,,
data_sent,1652019746,98.000000,,,,,,,,,default,,,,,,
data_received,1652019746,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019746,1260.749400,,,,,,,,,default,,,,,,
iterations,1652019746,1.000000,,,,,,,,,default,,,,,,
data_sent,1652019746,98.000000,,,,,,,,,default,,,,,,
data_received,1652019746,11348.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019746,1215.248600,,,,,,,,,default,,,,,,
iterations,1652019746,1.000000,,,,,,,,,default,,,,,,
data_sent,1652019746,98.000000,,,,,,,,,default,,,,,,
data_received,1652019746,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019746,1230.828400,,,,,,,,,default,,,,,,
iterations,1652019746,1.000000,,,,,,,,,default,,,,,,
data_sent,1652019746,98.000000,,,,,,,,,default,,,,,,
data_received,1652019746,11348.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019746,1229.707600,,,,,,,,,default,,,,,,
iterations,1652019746,1.000000,,,,,,,,,default,,,,,,
data_sent,1652019746,98.000000,,,,,,,,,default,,,,,,
data_received,1652019746,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019746,1229.707600,,,,,,,,,default,,,,,,
iterations,1652019746,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652019746,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019746,205.196900,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019746,205.196900,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
data_sent,1652019746,98.000000,,,,,,,,,default,,,,,,
data_received,1652019746,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019746,1214.586800,,,,,,,,,default,,,,,,
iterations,1652019746,1.000000,,,,,,,,,default,,,,,,
data_sent,1652019746,98.000000,,,,,,,,,default,,,,,,
data_received,1652019746,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019746,1255.732000,,,,,,,,,default,,,,,,
iterations,1652019746,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652019746,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019746,209.921600,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019746,209.209700,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019746,0.711900,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019746,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019746,214.394400,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019746,214.394400,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019746,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019746,429.154400,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019746,429.154400,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019746,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019746,212.746200,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019746,212.746200,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019746,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019746,215.642000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019746,215.642000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019746,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
data_sent,1652019747,98.000000,,,,,,,,,default,,,,,,
data_received,1652019747,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019747,1214.762300,,,,,,,,,default,,,,,,
iterations,1652019747,1.000000,,,,,,,,,default,,,,,,
data_sent,1652019747,98.000000,,,,,,,,,default,,,,,,
data_received,1652019747,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019747,1216.993200,,,,,,,,,default,,,,,,
iterations,1652019747,1.000000,,,,,,,,,default,,,,,,
data_sent,1652019747,98.000000,,,,,,,,,default,,,,,,
data_received,1652019747,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019747,1214.762300,,,,,,,,,default,,,,,,
iterations,1652019747,1.000000,,,,,,,,,default,,,,,,
data_sent,1652019747,98.000000,,,,,,,,,default,,,,,,
data_received,1652019747,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019747,1214.505600,,,,,,,,,default,,,,,,
iterations,1652019747,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,218.009800,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,217.293200,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.716600,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,213.868600,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,213.700800,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.167800,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
data_sent,1652019747,98.000000,,,,,,,,,default,,,,,,
data_received,1652019747,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019747,1219.965300,,,,,,,,,default,,,,,,
iterations,1652019747,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,217.591100,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,217.225100,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.366000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,213.556200,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,212.992800,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.563400,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
data_sent,1652019747,98.000000,,,,,,,,,default,,,,,,
data_received,1652019747,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019747,1230.490600,,,,,,,,,default,,,,,,
iterations,1652019747,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,209.578300,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,209.148800,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.429500,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,247.918600,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,247.790600,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.128000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
data_sent,1652019747,98.000000,,,,,,,,,default,,,,,,
data_received,1652019747,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019747,1444.060300,,,,,,,,,default,,,,,,
iterations,1652019747,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,214.656700,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,214.244100,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.412600,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,216.506800,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,215.547400,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.959400,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,248.491300,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,248.121400,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.369900,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,219.552900,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,219.232000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.320900,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,507.776700,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,221.992600,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,285.784100,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,212.188900,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,212.188900,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,432.937400,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_tls_handshaking,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_sending,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_waiting,1652019747,432.627100,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_receiving,1652019747,0.310300,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_failed,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
data_sent,1652019747,98.000000,,,,,,,,,default,,,,,,
data_received,1652019747,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019747,1217.753700,,,,,,,,,default,,,,,,
iterations,1652019747,1.000000,,,,,,,,,default,,,,,,
data_sent,1652019747,98.000000,,,,,,,,,default,,,,,,
data_received,1652019747,11326.000000,,,,,,,,,default,,,,,,
iteration_duration,1652019747,1495.200500,,,,,,,,,default,,,,,,
iterations,1652019747,1.000000,,,,,,,,,default,,,,,,
http_reqs,1652019747,1.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_duration,1652019747,415.996100,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_blocked,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
http_req_connecting,1652019747,0.000000,,,,true,,GET,https://test.k6.io,HTTP/1.1,default,,200,,tls1.3,https://test.k6.io,
